No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1462,790.934055,192.168.11.35,192.168.11.34,TCP,66,0.001114,,,"6000  >  45298 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=968383169 TSecr=578839363"
1463,790.9404,192.168.11.34,192.168.11.35,TCP,66,0.006345,,,45298  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=578839371 TSecr=968383169
1464,797.986586,192.168.11.35,192.168.11.22,TCP,74,7.046186,,,35726  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2084557233 TSecr=0 WS=128
1465,797.992996,192.168.11.22,192.168.11.35,TCP,74,0.00641,,,"6000  >  35726 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3268315934 TSecr=2084557233 WS=128"
1466,797.993093,192.168.11.35,192.168.11.22,TCP,66,0.000097,,,35726  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2084557239 TSecr=3268315934
1467,797.993262,192.168.11.35,192.168.11.22,TCP,93,0.000169,,,"35726  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2084557239 TSecr=3268315934 [TCP segment of a reassembled PDU]"
1468,797.993351,192.168.11.35,192.168.11.22,TCP,66,0.000089,,,"35726  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2084557240 TSecr=3268315934"
1469,798.001246,192.168.11.22,192.168.11.35,TCP,66,0.007895,,,6000  >  35726 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=3268315942 TSecr=2084557239
1470,798.001622,192.168.11.22,192.168.11.35,TCP,66,0.000376,,,"6000  >  35726 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=3268315943 TSecr=2084557240"
1471,798.001673,192.168.11.35,192.168.11.22,TCP,66,0.000051,,,35726  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2084557248 TSecr=3268315943
1472,798.02872,192.168.11.35,255.255.255.255,UDP,209,0.027047,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a20227a7a7a222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,40067  >  7000 Len=167
1473,798.038746,192.168.11.34,192.168.11.35,TCP,74,0.010026,,,48130  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=578846468 TSecr=0 WS=128
1474,798.038874,192.168.11.35,192.168.11.34,TCP,74,0.000128,,,"6000  >  48130 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=968390274 TSecr=578846468 WS=128"
1475,798.045831,192.168.11.34,192.168.11.35,TCP,66,0.006957,,,48130  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=578846477 TSecr=968390274
1476,798.046416,192.168.11.34,192.168.11.35,TCP,93,0.000585,,,"48130  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=578846477 TSecr=968390274 [TCP segment of a reassembled PDU]"
1477,798.046495,192.168.11.35,192.168.11.34,TCP,66,0.000079,,,6000  >  48130 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=968390282 TSecr=578846477
1478,798.046575,192.168.11.34,192.168.11.35,TCP,66,0.00008,,,"48130  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=578846477 TSecr=968390274"
1479,798.047828,192.168.11.35,192.168.11.34,TCP,66,0.001253,,,"6000  >  48130 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=968390283 TSecr=578846477"
1480,798.053633,192.168.11.34,192.168.11.35,TCP,66,0.005805,,,48130  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=578846485 TSecr=968390283
1481,806.378138,192.168.11.35,192.168.11.22,TCP,74,8.324505,,,34804  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2084565624 TSecr=0 WS=128
1482,806.384721,192.168.11.22,192.168.11.35,TCP,74,0.006583,,,"6000  >  34804 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3268324326 TSecr=2084565624 WS=128"
1483,806.384818,192.168.11.35,192.168.11.22,TCP,66,0.000097,,,34804  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2084565631 TSecr=3268324326
1484,806.384974,192.168.11.35,192.168.11.22,TCP,93,0.000156,,,"34804  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2084565631 TSecr=3268324326 [TCP segment of a reassembled PDU]"
1485,806.385073,192.168.11.35,192.168.11.22,TCP,66,0.000099,,,"34804  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2084565631 TSecr=3268324326"
1486,806.393015,192.168.11.22,192.168.11.35,TCP,66,0.007942,,,6000  >  34804 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=3268324334 TSecr=2084565631
1487,806.393228,192.168.11.22,192.168.11.35,TCP,66,0.000213,,,"6000  >  34804 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=3268324335 TSecr=2084565631"
1488,806.39327,192.168.11.35,192.168.11.22,TCP,66,0.000042,,,34804  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2084565639 TSecr=3268324335
