No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
1660,978.70915,192.168.11.40,192.168.11.41,TCP,74,0.000166,,,"6000  >  41640 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2499559619 TSecr=48468088 WS=128"
1661,978.715978,192.168.11.41,192.168.11.40,TCP,66,0.006828,,,41640  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=48468095 TSecr=2499559619
1662,978.716472,192.168.11.41,192.168.11.40,TCP,93,0.000494,,,"41640  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=48468095 TSecr=2499559619 [TCP segment of a reassembled PDU]"
1663,978.716549,192.168.11.40,192.168.11.41,TCP,66,0.000077,,,6000  >  41640 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2499559626 TSecr=48468095
1664,978.716621,192.168.11.41,192.168.11.40,TCP,66,0.000072,,,"41640  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=48468095 TSecr=2499559619"
1665,978.71763,192.168.11.40,192.168.11.41,TCP,66,0.001009,,,"6000  >  41640 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2499559627 TSecr=48468095"
1666,978.723659,192.168.11.41,192.168.11.40,TCP,66,0.006029,,,41640  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=48468103 TSecr=2499559627
1667,986.006153,192.168.11.40,192.168.11.39,TCP,74,7.282494,,,50882  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=4245658378 TSecr=0 WS=128
1668,986.013032,192.168.11.39,192.168.11.40,TCP,74,0.006879,,,"6000  >  50882 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1694631495 TSecr=4245658378 WS=128"
1669,986.013122,192.168.11.40,192.168.11.39,TCP,66,0.00009,,,50882  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=4245658385 TSecr=1694631495
1670,986.013318,192.168.11.40,192.168.11.39,TCP,93,0.000196,,,"50882  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=4245658385 TSecr=1694631495 [TCP segment of a reassembled PDU]"
1671,986.013408,192.168.11.40,192.168.11.39,TCP,66,0.00009,,,"50882  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=4245658385 TSecr=1694631495"
1672,986.020514,192.168.11.39,192.168.11.40,TCP,66,0.007106,,,6000  >  50882 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1694631502 TSecr=4245658385
1673,986.020741,192.168.11.39,192.168.11.40,TCP,66,0.000227,,,"6000  >  50882 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1694631503 TSecr=4245658385"
1674,986.020782,192.168.11.40,192.168.11.39,TCP,66,0.000041,,,50882  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=4245658392 TSecr=1694631503
1675,986.0517,192.168.11.40,255.255.255.255,UDP,209,0.030918,,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022393939222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,40064  >  7000 Len=167
