No.,Time,Source,Destination,Protocol,Length,Time delta from previous captured frame,XXX,Data,Info
31,7.402724,192.168.11.30,192.168.11.21,TCP,66,0.000116,,,6000  >  50502 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1804936294 TSecr=2644824185
32,7.4028,192.168.11.21,192.168.11.30,TCP,66,0.000076,,,"50502  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2644824185 TSecr=1804936286"
33,7.404273,192.168.11.30,192.168.11.21,TCP,66,0.001473,,,"6000  >  50502 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1804936296 TSecr=2644824185"
34,7.409434,192.168.11.21,192.168.11.30,TCP,66,0.005161,,,50502  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2644824193 TSecr=1804936296
35,14.706531,192.168.11.30,192.168.11.10,TCP,74,7.297097,,,44858  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3849858584 TSecr=0 WS=128
36,14.713173,192.168.11.10,192.168.11.30,TCP,74,0.006642,,,"6000  >  44858 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2557201769 TSecr=3849858584 WS=128"
37,14.713293,192.168.11.30,192.168.11.10,TCP,66,0.00012,,,44858  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3849858591 TSecr=2557201769
38,14.713464,192.168.11.30,192.168.11.10,TCP,93,0.000171,,,"44858  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3849858591 TSecr=2557201769 [TCP segment of a reassembled PDU]"
39,14.713587,192.168.11.30,192.168.11.10,TCP,66,0.000123,,,"44858  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3849858591 TSecr=2557201769"
40,14.720955,192.168.11.10,192.168.11.30,TCP,66,0.007368,,,6000  >  44858 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2557201776 TSecr=3849858591
41,14.721337,192.168.11.10,192.168.11.30,TCP,66,0.000382,,,"6000  >  44858 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2557201777 TSecr=3849858591"
42,14.721384,192.168.11.30,192.168.11.10,TCP,66,0.000047,,,44858  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3849858599 TSecr=2557201777
43,14.749975,192.168.11.30,255.255.255.255,UDP,209,0.028591,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022686868222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,59945  >  7000 Len=167
44,14.756878,192.168.11.21,192.168.11.30,TCP,74,0.006903,œ,,50510  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2644831539 TSecr=0 WS=128
45,14.757007,192.168.11.30,192.168.11.21,TCP,74,0.000129,,,"6000  >  50510 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1804943648 TSecr=2644831539 WS=128"
46,14.763697,192.168.11.21,192.168.11.30,TCP,66,0.00669,,,50510  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2644831547 TSecr=1804943648
47,14.764248,192.168.11.21,192.168.11.30,TCP,93,0.000551,,,"50510  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2644831547 TSecr=1804943648 [TCP segment of a reassembled PDU]"
48,14.764325,192.168.11.30,192.168.11.21,TCP,66,0.000077,,,6000  >  50510 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1804943656 TSecr=2644831547
49,14.764385,192.168.11.21,192.168.11.30,TCP,66,0.00006,,,"50510  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2644831547 TSecr=1804943648"
50,14.766204,192.168.11.30,192.168.11.21,TCP,66,0.001819,,,"6000  >  50510 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1804943657 TSecr=2644831547"
51,14.770875,192.168.11.21,192.168.11.30,TCP,66,0.004671,,,50510  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2644831554 TSecr=1804943657
52,21.895394,192.168.11.30,192.168.11.10,TCP,74,7.124519,,,44870  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3849865773 TSecr=0 WS=128
53,21.903629,192.168.11.10,192.168.11.30,TCP,74,0.008235,,,"6000  >  44870 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2557208958 TSecr=3849865773 WS=128"
54,21.903723,192.168.11.30,192.168.11.10,TCP,66,0.000094,,,44870  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3849865781 TSecr=2557208958
55,21.903891,192.168.11.30,192.168.11.10,TCP,93,0.000168,,,"44870  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3849865781 TSecr=2557208958 [TCP segment of a reassembled PDU]"
56,21.90398,192.168.11.30,192.168.11.10,TCP,66,0.000089,,,"44870  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3849865781 TSecr=2557208958"
57,21.911129,192.168.11.10,192.168.11.30,TCP,66,0.007149,,,6000  >  44870 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2557208966 TSecr=3849865781
58,21.911505,192.168.11.10,192.168.11.30,TCP,66,0.000376,,,"6000  >  44870 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=2557208967 TSecr=3849865781"
59,21.911559,192.168.11.30,192.168.11.10,TCP,66,0.000054,,,44870  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=3849865789 TSecr=2557208967
60,21.939513,192.168.11.30,255.255.255.255,UDP,209,0.027954,Ÿ,7b2273656d616e74696373223a207b22656e74697479223a2022504944222c202262617365656e74697479223a2022616e79222c2022726f6c65223a2022686868222c20227370617469616c223a2022616e79222c202274656d706f72616c223a2022616e79227d2c20226461746170726f7065727479223a207b22666f726d6174223a2022696e616f6b615f70726f6772616d5f73616d706c655f73656d616e746963227d7d,46601  >  7000 Len=167
61,21.945674,192.168.11.21,192.168.11.30,TCP,74,0.006161,œ,,45652  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2644838728 TSecr=0 WS=128
62,21.945792,192.168.11.30,192.168.11.21,TCP,74,0.000118,,,"6000  >  45652 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1804950837 TSecr=2644838728 WS=128"
63,21.952309,192.168.11.21,192.168.11.30,TCP,66,0.006517,,,45652  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2644838736 TSecr=1804950837
64,21.952848,192.168.11.21,192.168.11.30,TCP,93,0.000539,,,"45652  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=2644838736 TSecr=1804950837 [TCP segment of a reassembled PDU]"
65,21.95293,192.168.11.30,192.168.11.21,TCP,66,0.000082,,,6000  >  45652 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=1804950844 TSecr=2644838736
66,21.953005,192.168.11.21,192.168.11.30,TCP,66,0.000075,,,"45652  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=2644838736 TSecr=1804950837"
67,21.958349,192.168.11.30,192.168.11.21,TCP,66,0.005344,,,"6000  >  45652 [FIN, ACK] Seq=1 Ack=29 Win=65152 Len=0 TSval=1804950850 TSecr=2644838736"
68,21.965348,192.168.11.21,192.168.11.30,TCP,66,0.006999,,,45652  >  6000 [ACK] Seq=29 Ack=2 Win=64256 Len=0 TSval=2644838748 TSecr=1804950850
69,29.13488,192.168.11.30,192.168.11.10,TCP,74,7.169532,,,49686  >  6000 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3849873012 TSecr=0 WS=128
70,29.141486,192.168.11.10,192.168.11.30,TCP,74,0.006606,,,"6000  >  49686 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2557216196 TSecr=3849873012 WS=128"
71,29.141586,192.168.11.30,192.168.11.10,TCP,66,0.0001,,,49686  >  6000 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3849873019 TSecr=2557216196
72,29.141713,192.168.11.30,192.168.11.10,TCP,93,0.000127,,,"49686  >  6000 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=27 TSval=3849873019 TSecr=2557216196 [TCP segment of a reassembled PDU]"
73,29.14184,192.168.11.30,192.168.11.10,TCP,66,0.000127,,,"49686  >  6000 [FIN, ACK] Seq=28 Ack=1 Win=64256 Len=0 TSval=3849873019 TSecr=2557216196"
74,29.148951,192.168.11.10,192.168.11.30,TCP,66,0.007111,,,6000  >  49686 [ACK] Seq=1 Ack=28 Win=65152 Len=0 TSval=2557216204 TSecr=3849873019
